Year,Month,SST_month,Rownum,SST_ma1y,SST_ma4m
2040,11,12.50489511,635,,
2040,12,9.605079675,636,,
2041,1,7.838181868,637,,
2041,2,7.004931053,638,,
2041,3,7.07994837,639,,
2041,4,8.513753699,640,,
2041,5,11.28737661,641,,
2041,6,14.7552738,642,,
2041,7,17.9290393,643,,
2041,8,19.11585323,644,,
2041,9,17.77010678,645,,
2041,10,15.12410019,646,,
2041,11,12.07414,647,,
2041,12,9.36639772,648,,
2042,1,7.512732616,649,,
2042,2,6.81219136,650,,
2042,3,6.979320906,651,,
2042,4,8.616772844,652,,
2042,5,11.45623022,653,,
2042,6,14.84108183,654,,
2042,7,17.7531756,655,,
2042,8,19.20411802,656,,
2042,9,18.1915413,657,,
2042,10,15.50668874,658,,
2042,11,12.45747036,659,,
2042,12,9.667577672,660,,
2043,1,7.62315994,661,,
2043,2,6.924865371,662,,
2043,3,6.772363582,663,,
2043,4,8.33290944,664,,
2043,5,11.32464136,665,,
2043,6,15.0596421,666,,
2043,7,17.6800924,667,,
2043,8,19.01217346,668,,
2043,9,18.04540904,669,,
2043,10,15.65052329,670,,
2043,11,12.49375199,671,,
2043,12,9.871960456,672,,
2044,1,7.818333486,673,,
2044,2,6.831837158,674,,
2044,3,6.809633065,675,,
2044,4,8.06922222,676,,
2044,5,10.93608879,677,,
2044,6,14.73664639,678,,
2044,7,18.04995389,679,,
2044,8,19.06774374,680,,
2044,9,17.96219324,681,,
2044,10,15.57925769,682,,
2044,11,12.58701449,683,,
2044,12,9.485947531,684,,
2045,1,7.611141323,685,,
2045,2,7.022871356,686,,
2045,3,6.973611683,687,,
2045,4,8.385778546,688,,
2045,5,11.06294973,689,,
2045,6,14.62325508,690,,
2045,7,17.58362395,691,,
2045,8,18.97845351,692,,
2045,9,18.03684079,693,,
2045,10,15.59020738,694,,
2045,11,12.54947596,695,,
2045,12,9.910463925,696,,
2046,1,7.681904453,697,,
2046,2,6.688288175,698,,
2046,3,6.880492654,699,,
2046,4,8.601684895,700,,
2046,5,11.46527774,701,,
2046,6,14.78885277,702,,
2046,7,18.1979028,703,,
2046,8,19.2146323,704,,
2046,9,17.94683661,705,,
2046,10,15.3671294,706,,
2046,11,12.32670829,707,,
2046,12,9.682749403,708,,
2047,1,7.871953176,709,,
2047,2,6.71244017,710,,
2047,3,7.06927513,711,,
2047,4,8.593315631,712,,
2047,5,11.45077794,713,,
2047,6,15.08088622,714,,
2047,7,18.04621644,715,,
2047,8,18.89080843,716,,
2047,9,17.82439116,717,,
2047,10,15.54283505,718,,
2047,11,12.62751544,719,,
2047,12,10.01136793,720,,
2048,1,7.819869344,721,,
2048,2,6.708359402,722,,
2048,3,6.94292916,723,,
2048,4,8.431561743,724,,
2048,5,11.48694815,725,,
2048,6,15.38430068,726,,
2048,7,18.06954519,727,,
2048,8,18.98405096,728,,
2048,9,17.58118565,729,,
2048,10,15.4747521,730,,
2048,11,12.20894699,731,,
2048,12,9.56696615,732,,
2049,1,7.936373093,733,,
2049,2,6.873603382,734,,
2049,3,6.824966198,735,,
2049,4,8.159632499,736,,
2049,5,11.15289528,737,,
2049,6,15.12199617,738,,
2049,7,17.92822359,739,,
2049,8,19.34133369,740,,
2049,9,18.12570518,741,,
2049,10,15.74500248,742,,
2049,11,12.84113419,743,,
2049,12,9.922246124,744,,
2050,1,7.946798975,745,,
2050,2,7.087157716,746,,
2050,3,7.122469319,747,,
2050,4,8.374010241,748,,
2050,5,11.1335078,749,,
2050,6,14.75858036,750,,
2050,7,18.04327997,751,,
2050,8,18.91885723,752,,
2050,9,18.17197774,753,,
2050,10,15.90808308,754,,
2050,11,12.49117079,755,,
2050,12,9.573848233,756,,
2051,1,8.109739263,757,,
2051,2,7.168329293,758,,
2051,3,6.971580544,759,,
2051,4,8.521327702,760,,
2051,5,11.16819524,761,,
2051,6,14.47431474,762,,
2051,7,17.99418608,763,,
2051,8,18.73038849,764,,
2051,9,18.05370785,765,,
2051,10,15.40645544,766,,
2051,11,12.19614008,767,,
2051,12,9.509860543,768,,
2052,1,7.781408709,769,,
2052,2,6.82417842,770,,
2052,3,7.068998281,771,,
2052,4,8.468403372,772,,
2052,5,11.47758353,773,,
2052,6,15.00023102,774,,
2052,7,18.19849185,775,,
2052,8,19.13288004,776,,
2052,9,18.16878487,777,,
2052,10,15.58098429,778,,
2052,11,12.58953166,779,,
2052,12,9.597288567,780,,
2053,1,7.754144471,781,,
2053,2,6.594161435,782,,
2053,3,6.663370525,783,,
2053,4,8.366385732,784,,
2053,5,10.94460887,785,,
2053,6,14.82192949,786,,
2053,7,18.1356258,787,,
2053,8,19.03528978,788,,
2053,9,17.93581698,789,,
2053,10,15.70460325,790,,
2053,11,12.85582354,791,,
2053,12,10.13543707,792,,
2054,1,7.991421225,793,,
2054,2,6.983946911,794,,
2054,3,6.972089451,795,,
2054,4,8.47618579,796,,
2054,5,11.20207488,797,,
2054,6,14.92379361,798,,
2054,7,17.62256936,799,,
2054,8,18.98961452,800,,
2054,9,17.95853213,801,,
2054,10,15.55780551,802,,
2054,11,12.35919875,803,,
2054,12,9.613380606,804,,
2055,1,7.479142239,805,,
2055,2,6.746438862,806,,
2055,3,7.01494259,807,,
2055,4,8.403670205,808,,
2055,5,11.17441519,809,,
2055,6,15.11145792,810,,
2055,7,18.0107262,811,,
2055,8,19.10435093,812,,
2055,9,18.10201858,813,,
2055,10,15.6355827,814,,
2055,11,12.38721825,815,,
2055,12,9.513380896,816,,
2056,1,7.725111845,817,,
2056,2,6.602055031,818,,
2056,3,6.716022903,819,,
2056,4,8.377246876,820,,
2056,5,11.16115237,821,,
2056,6,14.62368577,822,,
2056,7,17.86988809,823,,
2056,8,19.03658404,824,,
2056,9,17.86258459,825,,
2056,10,15.42970946,826,,
2056,11,12.25658961,827,,
2056,12,9.744896876,828,,
2057,1,7.588556303,829,,
2057,2,6.776245258,830,,
2057,3,6.982555528,831,,
2057,4,8.502969278,832,,
2057,5,11.31925258,833,,
2057,6,15.11176071,834,,
2057,7,17.84123991,835,,
2057,8,19.2752389,836,,
2057,9,18.15673323,837,,
2057,10,15.73642444,838,,
2057,11,12.44963262,839,,
2057,12,9.643850142,840,,
2058,1,7.731089866,841,,
2058,2,6.859748613,842,,
2058,3,6.766652632,843,,
2058,4,8.206797593,844,,
2058,5,11.23489957,845,,
2058,6,14.9096482,846,,
2058,7,18.06056119,847,,
2058,8,19.17719907,848,,
2058,9,18.21706031,849,,
2058,10,15.71120594,850,,
2058,11,12.33153819,851,,
2058,12,9.747936149,852,,
2059,1,7.907843195,853,,
2059,2,7.087267072,854,,
2059,3,7.340336031,855,,
2059,4,8.765778437,856,,
2059,5,11.42226329,857,,
2059,6,15.03765625,858,,
2059,7,18.14586528,859,,
2059,8,19.17036811,860,,
2059,9,18.22522309,861,,
2059,10,16.00490074,862,,
2059,11,12.64853085,863,,
2059,12,9.791849583,864,,
2060,1,7.918162004,865,,
2060,2,6.806537661,866,,
2060,3,6.870485467,867,,
2060,4,8.217887655,868,,
2060,5,11.12898157,869,,
2060,6,15.06387251,870,,
2060,7,18.07587957,871,,
2060,8,19.01538913,872,,
2060,9,17.93694241,873,,
2060,10,15.58185082,874,,
2060,11,12.65012261,875,,
2060,12,9.932409473,876,,
2061,1,8.044283756,877,,
2061,2,7.060999603,878,,
2061,3,7.460133365,879,,
2061,4,8.89378355,880,,
2061,5,11.6747422,881,,
2061,6,15.29071921,882,,
2061,7,18.26920132,883,,
2061,8,19.27759859,884,,
2061,9,18.10879608,885,,
2061,10,15.84175527,886,,
2061,11,12.59020849,887,,
2061,12,9.969297168,888,,
2062,1,8.366761351,889,,
2062,2,7.350040173,890,,
2062,3,7.239448158,891,,
2062,4,8.668099625,892,,
2062,5,11.60540244,893,,
2062,6,14.9846138,894,,
2062,7,17.92860514,895,,
2062,8,19.37435083,896,,
2062,9,18.08278946,897,,
2062,10,15.79266695,898,,
2062,11,12.62458098,899,,
2062,12,9.980378222,900,,
2063,1,7.635178076,901,,
2063,2,6.771955213,902,,
2063,3,6.929080746,903,,
2063,4,8.43241039,904,,
2063,5,11.47959664,905,,
2063,6,15.25432014,906,,
2063,7,18.07183627,907,,
2063,8,19.49709368,908,,
2063,9,18.50623375,909,,
2063,10,15.99576826,910,,
2063,11,13.01901507,911,,
2063,12,9.988291379,912,,
2064,1,7.672763831,913,,
2064,2,6.532666888,914,,
2064,3,6.52985243,915,,
2064,4,8.099511958,916,,
2064,5,11.17819421,917,,
2064,6,14.96111063,918,,
2064,7,17.90955444,919,,
2064,8,18.9416657,920,,
2064,9,18.12986279,921,,
2064,10,15.64256252,922,,
2064,11,12.47070722,923,,
2064,12,9.409933066,924,,
2065,1,7.707749352,925,,
2065,2,6.916061607,926,,
2065,3,7.082935597,927,,
2065,4,8.427291341,928,,
2065,5,11.66889324,929,,
2065,6,15.27899695,930,,
2065,7,17.988956,931,,
2065,8,18.86885643,932,,
2065,9,17.95342446,933,,
2065,10,15.6948875,934,,
2065,11,12.59686352,935,,
2065,12,9.897275849,936,,
2066,1,7.815917692,937,,
2066,2,6.989721125,938,,
2066,3,6.984444147,939,,
2066,4,8.506333868,940,,
2066,5,11.68036054,941,,
2066,6,15.23323496,942,,
2066,7,18.010705,943,,
2066,8,19.15082401,944,,
2066,9,17.94644773,945,,
2066,10,15.51919572,946,,
2066,11,12.73567615,947,,
2066,12,9.790283946,948,,
2067,1,7.87786425,949,,
2067,2,6.917924744,950,,
2067,3,6.979495785,951,,
2067,4,8.539957131,952,,
2067,5,11.46281091,953,,
2067,6,15.11131278,954,,
2067,7,17.91384282,955,,
2067,8,19.01899278,956,,
2067,9,17.98859432,957,,
2067,10,15.60829991,958,,
2067,11,12.63051442,959,,
2067,12,9.711140415,960,,
2068,1,7.794229472,961,,
2068,2,6.774796485,962,,
2068,3,6.979985418,963,,
2068,4,8.446590387,964,,
2068,5,11.35554891,965,,
2068,6,14.94741492,966,,
2068,7,17.8176368,967,,
2068,8,18.88926808,968,,
2068,9,18.02905682,969,,
2068,10,15.60578298,970,,
2068,11,12.43272179,971,,
2068,12,9.720215317,972,,
2069,1,7.880445828,973,,
2069,2,7.128391569,974,,
2069,3,7.511611456,975,,
2069,4,8.873021536,976,,
2069,5,11.73995813,977,,
2069,6,15.37265482,978,,
2069,7,18.2736709,979,,
2069,8,19.58954162,980,,
2069,9,18.38643647,981,,
2069,10,15.90599215,982,,
2069,11,12.91216138,983,,
2069,12,10.10141634,984,,
2070,1,8.16038705,985,,
2070,2,7.197371369,986,,
2070,3,7.442134544,987,,
2070,4,8.852945542,988,,
2070,5,11.47216292,989,,
2070,6,14.88663881,990,,
2070,7,17.97270084,991,,
2070,8,18.93084039,992,,
2070,9,17.81453757,993,,
2070,10,15.41375502,994,,
2070,11,12.28887647,995,,
2070,12,9.5155044,996,,
2071,1,7.989787521,997,,
2071,2,7.29261232,998,,
2071,3,7.106000139,999,,
2071,4,8.531091736,1000,,
2071,5,11.5099328,1001,,
2071,6,15.02533935,1002,,
2071,7,18.06436417,1003,,
2071,8,19.01714564,1004,,
2071,9,17.87192288,1005,,
2071,10,15.50487187,1006,,
2071,11,12.41377208,1007,,
2071,12,9.932751536,1008,,
2072,1,7.900424617,1009,,
2072,2,6.848104046,1010,,
2072,3,6.603607619,1011,,
2072,4,8.086186041,1012,,
2072,5,11.1126225,1013,,
2072,6,14.9224008,1014,,
2072,7,17.80936251,1015,,
2072,8,19.07823125,1016,,
2072,9,18.14789236,1017,,
2072,10,15.64436273,1018,,
2072,11,12.37836187,1019,,
2072,12,9.698258977,1020,,
2073,1,8.196723325,1021,,
2073,2,7.310495577,1022,,
2073,3,7.086781363,1023,,
2073,4,8.576540458,1024,,
2073,5,11.23284457,1025,,
2073,6,14.87066984,1026,,
2073,7,17.95877994,1027,,
2073,8,18.94735217,1028,,
2073,9,17.85059853,1029,,
2073,10,15.76683165,1030,,
2073,11,12.70684369,1031,,
2073,12,10.05640375,1032,,
2074,1,8.299288055,1033,,
2074,2,7.056036751,1034,,
2074,3,7.041168995,1035,,
2074,4,8.671144344,1036,,
2074,5,11.71891679,1037,,
2074,6,15.0176686,1038,,
2074,7,18.2373014,1039,,
2074,8,19.01935704,1040,,
2074,9,17.80925902,1041,,
2074,10,15.70160452,1042,,
2074,11,12.56487854,1043,,
2074,12,9.629600361,1044,,
2075,1,7.864946517,1045,,
2075,2,7.127124604,1046,,
2075,3,7.205921919,1047,,
2075,4,8.852797858,1048,,
2075,5,11.50220765,1049,,
2075,6,14.9347353,1050,,
2075,7,17.86493427,1051,,
2075,8,18.78723406,1052,,
2075,9,17.7063251,1053,,
2075,10,15.3995072,1054,,
2075,11,12.45941211,1055,,
2075,12,9.700767211,1056,,
2076,1,7.898516021,1057,,
2076,2,6.783507256,1058,,
2076,3,6.923036537,1059,,
2076,4,8.503273058,1060,,
2076,5,11.76907592,1061,,
2076,6,15.18873747,1062,,
2076,7,18.27115469,1063,,
2076,8,19.47555882,1064,,
2076,9,18.45099392,1065,,
2076,10,15.80165603,1066,,
2076,11,12.77954587,1067,,
2076,12,9.996471185,1068,,
2077,1,8.202131243,1069,,
2077,2,6.927251651,1070,,
2077,3,6.840905314,1071,,
2077,4,8.517367424,1072,,
2077,5,11.39362766,1073,,
2077,6,15.17945112,1074,,
2077,7,17.94882547,1075,,
2077,8,19.05836422,1076,,
2077,9,17.9510362,1077,,
2077,10,15.69809115,1078,,
2077,11,12.7231044,1079,,
2077,12,9.845220291,1080,,
2078,1,7.740387193,1081,,
2078,2,6.827945244,1082,,
2078,3,6.852501185,1083,,
2078,4,8.416719761,1084,,
2078,5,11.51925784,1085,,
2078,6,15.0919029,1086,,
2078,7,17.73261892,1087,,
2078,8,19.02774745,1088,,
2078,9,18.04149235,1089,,
2078,10,15.57404828,1090,,
2078,11,12.42122549,1091,,
2078,12,9.774150828,1092,,
2079,1,7.811169728,1093,,
2079,2,6.848992293,1094,,
2079,3,7.010104635,1095,,
2079,4,8.337680148,1096,,
2079,5,11.28507588,1097,,
2079,6,15.00037404,1098,,
2079,7,18.2010043,1099,,
2079,8,19.24079539,1100,,
2079,9,18.26570778,1101,,
2079,10,15.96636237,1102,,
2079,11,12.71225257,1103,,
2079,12,9.960429946,1104,,
2080,1,7.948493441,1105,,
2080,2,7.182900918,1106,,
2080,3,7.099446949,1107,,
2080,4,8.707766432,1108,,
2080,5,11.67509528,1109,,
2080,6,14.93927964,1110,,
2080,7,17.97112694,1111,,
2080,8,19.01483814,1112,,
2080,9,18.0657683,1113,,
2080,10,15.66949616,1114,,
2080,11,12.31796917,1115,,
2080,12,9.639381649,1116,,
2081,1,7.783669571,1117,,
2081,2,6.903560734,1118,,
2081,3,6.74541701,1119,,
2081,4,8.208441528,1120,,
2081,5,11.13487618,1121,,
2081,6,14.92856067,1122,,
2081,7,17.96444827,1123,,
2081,8,18.87815769,1124,,
2081,9,17.88319027,1125,,
2081,10,15.63216702,1126,,
2081,11,12.51612264,1127,,
2081,12,9.715963588,1128,,
2082,1,7.96451982,1129,,
2082,2,6.9317751,1130,,
2082,3,7.057122111,1131,,
2082,4,8.85454235,1132,,
2082,5,11.80631733,1133,,
2082,6,15.35740206,1134,,
2082,7,18.51859146,1135,,
2082,8,19.28682075,1136,,
2082,9,18.26108827,1137,,
2082,10,15.56611038,1138,,
2082,11,12.58366299,1139,,
2082,12,9.781533839,1140,,
2083,1,7.95900663,1141,,
2083,2,7.137652847,1142,,
2083,3,7.019380005,1143,,
2083,4,8.683847078,1144,,
2083,5,11.53642743,1145,,
2083,6,15.20724753,1146,,
2083,7,18.4575977,1147,,
2083,8,19.24533673,1148,,
2083,9,18.10108835,1149,,
2083,10,15.72743827,1150,,
2083,11,12.43700672,1151,,
2083,12,9.896942328,1152,,
2084,1,8.074828783,1153,,
2084,2,7.053571241,1154,,
2084,3,7.145856736,1155,,
2084,4,8.517973016,1156,,
2084,5,11.40727904,1157,,
2084,6,15.38562601,1158,,
2084,7,18.03891683,1159,,
2084,8,19.12337346,1160,,
2084,9,18.14782163,1161,,
2084,10,15.81534875,1162,,
2084,11,12.85191488,1163,,
2084,12,9.971084407,1164,,
2085,1,7.992497895,1165,,
2085,2,6.728247312,1166,,
2085,3,6.945732156,1167,,
2085,4,8.387375141,1168,,
2085,5,11.45636413,1169,,
2085,6,15.13118371,1170,,
2085,7,17.81847681,1171,,
2085,8,19.27676198,1172,,
2085,9,18.33553676,1173,,
2085,10,15.85762654,1174,,
2085,11,12.40296141,1175,,
2085,12,9.559824859,1176,,
2086,1,7.878911544,1177,,
2086,2,6.822688795,1178,,
2086,3,6.872652498,1179,,
2086,4,8.570971628,1180,,
2086,5,11.55643717,1181,,
2086,6,14.90164589,1182,,
2086,7,18.1281117,1183,,
2086,8,19.04108144,1184,,
2086,9,18.14251577,1185,,
2086,10,15.65426068,1186,,
2086,11,12.57656933,1187,,
2086,12,9.580247422,1188,,
2087,1,7.876941249,1189,,
2087,2,7.022594817,1190,,
2087,3,7.148254409,1191,,
2087,4,8.715963971,1192,,
2087,5,11.26649817,1193,,
2087,6,14.96418722,1194,,
2087,7,18.0000176,1195,,
2087,8,19.16263333,1196,,
2087,9,18.02173069,1197,,
2087,10,15.64249598,1198,,
2087,11,12.60835635,1199,,
2087,12,9.535298074,1200,,
2088,1,7.833885388,1201,,
2088,2,7.025609813,1202,,
2088,3,7.025366979,1203,,
2088,4,8.620752729,1204,,
2088,5,11.73102318,1205,,
2088,6,15.47745002,1206,,
2088,7,17.95900894,1207,,
2088,8,18.96911692,1208,,
2088,9,18.01820381,1209,,
2088,10,15.8194119,1210,,
2088,11,12.74506253,1211,,
2088,12,9.764485615,1212,,
2089,1,7.845778935,1213,,
2089,2,6.962685684,1214,,
2089,3,7.000377209,1215,,
2089,4,8.350434662,1216,,
2089,5,11.49640956,1217,,
2089,6,15.17253157,1218,,
2089,7,17.85201711,1219,,
2089,8,19.15494985,1220,,
2089,9,18.16603219,1221,,
2089,10,16.00101125,1222,,
2089,11,13.21380048,1223,,
2089,12,10.2695299,1224,,
2090,1,8.083182591,1225,,
2090,2,6.906187414,1226,,
2090,3,7.118176097,1227,,
2090,4,8.748200655,1228,,
2090,5,11.71469858,1229,,
2090,6,15.40933998,1230,,
2090,7,18.02226392,1231,,
2090,8,19.0237265,1232,,
2090,9,18.01111863,1233,,
2090,10,15.62895354,1234,,
2090,11,12.66001755,1235,,
2090,12,9.94207529,1236,,
2091,1,7.712334523,1237,,
2091,2,6.732054878,1238,,
2091,3,6.796999373,1239,,
2091,4,8.382545226,1240,,
2091,5,11.33192631,1241,,
2091,6,15.06634296,1242,,
2091,7,17.72720197,1243,,
2091,8,19.12592574,1244,,
2091,9,18.226742,1245,,
2091,10,15.7062833,1246,,
2091,11,12.56595172,1247,,
2091,12,9.913884121,1248,,
2092,1,7.854311611,1249,,
2092,2,6.933274536,1250,,
2092,3,7.184157677,1251,,
2092,4,8.646744801,1252,,
2092,5,11.57357043,1253,,
2092,6,15.31514464,1254,,
2092,7,18.18879254,1255,,
2092,8,19.15590742,1256,,
2092,9,18.14803596,1257,,
2092,10,16.03319907,1258,,
2092,11,12.78699536,1259,,
2092,12,9.966607966,1260,,
2093,1,7.973135972,1261,,
2093,2,6.817793064,1262,,
2093,3,6.797447565,1263,,
2093,4,8.399176214,1264,,
2093,5,11.7077507,1265,,
2093,6,15.50282784,1266,,
2093,7,17.80891176,1267,,
2093,8,19.16049574,1268,,
2093,9,18.38551501,1269,,
2093,10,15.99505274,1270,,
2093,11,12.59756451,1271,,
2093,12,9.7394556,1272,,
2094,1,7.823957141,1273,,
2094,2,7.036734104,1274,,
2094,3,6.983421842,1275,,
2094,4,8.436650752,1276,,
2094,5,11.38825039,1277,,
2094,6,15.09661115,1278,,
2094,7,18.25749412,1279,,
2094,8,19.28974631,1280,,
2094,9,18.28336424,1281,,
2094,10,15.63809989,1282,,
2094,11,12.40499189,1283,,
2094,12,9.699193901,1284,,
2095,1,7.912532025,1285,,
2095,2,7.269498871,1286,,
2095,3,7.140512043,1287,,
2095,4,8.431542205,1288,,
2095,5,11.53294142,1289,,
2095,6,15.18206528,1290,,
2095,7,18.09122159,1291,,
2095,8,19.30370822,1292,,
2095,9,18.20382234,1293,,
2095,10,15.54931044,1294,,
2095,11,12.51668803,1295,,
2095,12,9.854010328,1296,,
2096,1,8.095831035,1297,,
2096,2,7.021469896,1298,,
2096,3,7.065229415,1299,,
2096,4,8.532230699,1300,,
2096,5,11.67829044,1301,,
2096,6,15.5393038,1302,,
2096,7,18.35108262,1303,,
2096,8,19.10892364,1304,,
2096,9,18.13783919,1305,,
2096,10,15.76787684,1306,,
2096,11,12.651089,1307,,
2096,12,9.788034755,1308,,
2097,1,7.637003928,1309,,
2097,2,6.551254337,1310,,
2097,3,6.554305561,1311,,
2097,4,8.246418832,1312,,
2097,5,11.39660597,1313,,
2097,6,14.66064149,1314,,
2097,7,17.94157518,1315,,
2097,8,19.12406147,1316,,
2097,9,18.2322376,1317,,
2097,10,15.46646276,1318,,
2097,11,12.14550819,1319,,
2097,12,9.530347266,1320,,
2098,1,8.091685473,1321,,
2098,2,6.6911562,1322,,
2098,3,6.897328241,1323,,
2098,4,8.280508488,1324,,
2098,5,11.41401518,1325,,
2098,6,15.19298743,1326,,
2098,7,18.17130647,1327,,
2098,8,19.05952825,1328,,
2098,9,18.24601903,1329,,
2098,10,15.9178835,1330,,
2098,11,12.74786228,1331,,
2098,12,9.943467371,1332,,
2099,1,8.13534093,1333,,
2099,2,6.788241592,1334,,
2099,3,6.980696249,1335,,
2099,4,8.383915107,1336,,
2099,5,11.55168511,1337,,
2099,6,14.86907196,1338,,
2099,7,17.84023422,1339,,
2099,8,19.11484884,1340,,
2099,9,18.37869937,1341,,
2099,10,15.90792195,1342,,
2099,11,12.80683136,1343,,
2099,12,9.950091795,1344,,
2100,1,7.974248978,1345,,
2100,2,6.934182265,1346,,
2100,3,6.940432517,1347,,
2100,4,8.426702106,1348,,
2100,5,11.23542083,1349,,
2100,6,14.81491888,1350,,
2100,7,17.78872878,1351,,
2100,8,19.02389306,1352,,
2100,9,17.99474909,1353,,
2100,10,15.5701834,1354,,
2100,11,12.67078548,1355,,
2100,12,9.884635695,1356,,
